
0.001000, 5
0.008000, 10
0.023000, 15
0.061000, 20
0.126000, 25
0.240000, 30
0.375000, 35
0.456000, 40
0.619000, 45
0.419000, 50
0.555000, 55
0.708000, 60
0.910000, 65
1.117000, 70
1.381000, 75
1.771000, 80
2.080000, 85
2.413000, 90
2.989000, 95
3.421000, 100
3.970000, 105
4.575000, 110
5.206000, 115
5.850000, 120
6.676000, 125
7.426000, 130
8.455000, 135
9.279000, 140
10.344000, 145
11.374000, 150
12.636000, 155
13.893000, 160
15.223000, 165
16.783000, 170
18.306000, 175
20.827000, 180
24.178000, 185
23.211000, 190
25.149000, 195
27.237000, 200
29.338000, 205
31.532000, 210
33.729000, 215
36.177000, 220
38.672000, 225
41.211000, 230
43.693000, 235
46.576000, 240
52.675000, 245
52.835000, 250
57.496000, 255
60.787000, 260
62.641000, 265
66.156000, 270
70.077000, 275
74.112000, 280
78.219000, 285
82.249000, 290
87.934000, 295
91.555000, 300
96.711000, 305
100.785000, 310
108.983000, 315
114.350000, 320
115.444000, 325
120.581000, 330
125.902000, 335
131.828000, 340
137.855000, 345
143.900000, 350
149.917000, 355
156.245000, 360
163.196000, 365
170.377000, 370
177.838000, 375
183.567000, 380
193.522000, 385
197.806000, 390
208.232000, 395
215.772000, 400
222.772000, 405
231.289000, 410
238.787000, 415
247.992000, 420
257.183000, 425
266.254000, 430
275.209000, 435
285.044000, 440
293.920000, 445
303.625000, 450
313.660000, 455
323.232000, 460
334.699000, 465
346.190000, 470
357.358000, 475
367.504000, 480
379.885000, 485
390.684000, 490
402.268000, 495
