
0.000000, 5
0.001000, 10
0.001000, 15
0.002000, 20
0.004000, 25
0.006000, 30
0.009000, 35
0.014000, 40
0.019000, 45
0.024000, 50
0.042000, 55
0.059000, 60
0.078000, 65
0.065000, 70
0.098000, 75
0.111000, 80
0.152000, 85
0.174000, 90
0.239000, 95
0.258000, 100
0.325000, 105
0.391000, 110
0.489000, 115
0.552000, 120
0.650000, 125
0.652000, 130
0.724000, 135
0.554000, 140
0.647000, 145
0.874000, 150
0.744000, 155
0.801000, 160
0.996000, 165
1.153000, 170
2.066000, 175
2.034000, 180
1.477000, 185
1.488000, 190
1.673000, 195
1.694000, 200
1.851000, 205
2.284000, 210
2.325000, 215
2.235000, 220
2.502000, 225
2.643000, 230
4.434000, 235
2.963000, 240
3.127000, 245
3.835000, 250
3.687000, 255
3.678000, 260
4.403000, 265
4.305000, 270
4.427000, 275
5.293000, 280
4.860000, 285
5.650000, 290
5.410000, 295
6.115000, 300
6.075000, 305
6.693000, 310
6.695000, 315
7.035000, 320
7.298000, 325
7.479000, 330
9.497000, 335
9.051000, 340
8.560000, 345
8.885000, 350
10.965000, 355
9.693000, 360
10.236000, 365
10.444000, 370
10.944000, 375
11.340000, 380
11.720000, 385
12.120000, 390
12.691000, 395
14.712000, 400
13.647000, 405
13.901000, 410
14.820000, 415
15.204000, 420
15.637000, 425
16.070000, 430
16.757000, 435
17.158000, 440
18.048000, 445
18.438000, 450
20.986000, 455
21.181000, 460
21.357000, 465
21.535000, 470
22.841000, 475
23.335000, 480
24.386000, 485
24.401000, 490
24.552000, 495
